id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1424779137433182209,1422059607095136262,2021-08-09 20:06:32 Türkiye Standart Saati,2021-08-09,20:06:32,+0300,975568110,skarahan1956,süleyman karahan,,"@DiyanetTV Güncel Dini meseleler koloğlu diyanet TV programını sadece erkek dinleyici veya görevlilerin alınmış olması, kadın dinleyici veya görevlilerin olmayışı çok olumsuz bir izlenim vermektedir.",tr,[],[],[],0,0,0,[],[],https://twitter.com/skarahan1956/status/1424779137433182209,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424776937583562755,1424776937583562755,2021-08-09 19:57:47 Türkiye Standart Saati,2021-08-09,19:57:47,+0300,1392220341217464321,1bahce_,🌸,,@DiyanetTV @akpusmaz @IsliyenDr @RTErdogan @celaleddin_gul @DIBAliErbas @bnymnalbayrak  #DibGöreveHazırız,und,"[{'screen_name': 'akpusmaz', 'name': 'akif pusmaz', 'id': '795201479577600000'}, {'screen_name': 'isliyendr', 'name': 'burhan i̇şli̇yen', 'id': '1131536077305597953'}, {'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}, {'screen_name': 'celaleddin_gul', 'name': 'celaleddin gül', 'id': '804255733269327872'}, {'screen_name': 'dibalierbas', 'name': 'prof. dr. ali erbaş', 'id': '909131904909287425'}, {'screen_name': 'bnymnalbayrak', 'name': 'bünyamin albayrak', 'id': '710571360028901376'}]",[],[],0,1,2,['dibgörevehazırız'],[],https://twitter.com/1bahce_/status/1424776937583562755,False,,0,,,,,,,,[],,,,
1424465364625285123,1424464379190390784,2021-08-08 23:19:42 Türkiye Standart Saati,2021-08-08,23:19:42,+0300,916039624082051072,ercumentyldrm35,Ercüment YILDIRIM,,@DiyanetTV Ağustos ayındayız aloooo. Muharrem kutlamak istiyorsanız Suudi Arabistana kadar yolunuz var. Burada miladi takvim geçerli!,tr,[],[],[],1,0,1,[],[],https://twitter.com/ErcumentYLDRM35/status/1424465364625285123,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424456514358685698,1424432733082820608,2021-08-08 22:44:32 Türkiye Standart Saati,2021-08-08,22:44:32,+0300,751134588,sebahat_dogen,Sebahat Döğen,,@DiyanetTV Bursa Ulucamii Cuma Namazı #Bursa #BursaUlucamii #Ulucamiicumanamazı #Ezanışerif  https://t.co/S8iTSgcZQR,tr,[],['https://youtu.be/YSxyqPgvvqc'],[],0,0,0,"['bursa', 'bursaulucamii', 'ulucamiicumanamazı', 'ezanışerif']",[],https://twitter.com/Sebahat_Dogen/status/1424456514358685698,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424456231926775811,1417859345522561025,2021-08-08 22:43:25 Türkiye Standart Saati,2021-08-08,22:43:25,+0300,751134588,sebahat_dogen,Sebahat Döğen,,@DiyanetTV Hz.Muhammed(sav)24.Kuşak Soyundan Gelen Somuncu Baba Efsanesi  #SomuncuBaba #SomuncuBabaefanesi  https://t.co/1YC1NwOUD1,tr,[],['https://youtu.be/SLybvIOhUI8'],[],0,0,0,"['somuncubaba', 'somuncubabaefanesi']",[],https://twitter.com/Sebahat_Dogen/status/1424456231926775811,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424456145402478596,1417859345522561025,2021-08-08 22:43:04 Türkiye Standart Saati,2021-08-08,22:43:04,+0300,751134588,sebahat_dogen,Sebahat Döğen,,@DiyanetTV Muhteşem Ulu Camii Belgeseli -Grand Mosque / Bursa #Bursa #BursaUlucamii #SomuncuBaba #GrandMosque  https://t.co/zrfLtb5geG,tr,[],['https://youtu.be/1zPMeI743dM'],[],0,0,0,"['bursa', 'bursaulucamii', 'somuncubaba', 'grandmosque']",[],https://twitter.com/Sebahat_Dogen/status/1424456145402478596,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424456033628561415,1417859345522561025,2021-08-08 22:42:38 Türkiye Standart Saati,2021-08-08,22:42:38,+0300,751134588,sebahat_dogen,Sebahat Döğen,,@DiyanetTV Bursa Emir Sultan Camii ve Türbesi 1bölüm #Bursa #EmirSultancamii #Emirsultantürbesi #Bursacamiileri  https://t.co/eCuNQeL28v,tr,[],['https://youtu.be/bplxD4hTiVk'],[],0,0,0,"['bursa', 'emirsultancamii', 'emirsultantürbesi', 'bursacamiileri']",[],https://twitter.com/Sebahat_Dogen/status/1424456033628561415,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424277410539786241,1423980852749406214,2021-08-08 10:52:51 Türkiye Standart Saati,2021-08-08,10:52:51,+0300,3325303127,mehmetaligursy,Mehmet Ali GÜRSOY,,@DiyanetTV 1 haftadır sizleri bekledik hocalarınm keşke önceden dua etseydiniz bir de galiba heycanda sayın cumhurbaşkanımızın tensipleri ile dua’ya çıktık demeyi unutmuşsunuz,tr,[],[],[],0,0,0,[],[],https://twitter.com/mehmetaligursy/status/1424277410539786241,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424259618948136961,1423980852749406214,2021-08-08 09:42:09 Türkiye Standart Saati,2021-08-08,09:42:09,+0300,722591586,ydinhamidi,🇹🇷M.Aydın HAMİDİ,,@DiyanetTV  https://t.co/KJ1SKhpHke,und,[],[],['https://pbs.twimg.com/media/E8P8kc8WQAACONO.jpg'],0,0,0,[],[],https://twitter.com/ydinhamidi/status/1424259618948136961,False,,1,https://pbs.twimg.com/media/E8P8kc8WQAACONO.jpg,,,,,,,[],,,,
1424257376874545156,1424226382201114629,2021-08-08 09:33:14 Türkiye Standart Saati,2021-08-08,09:33:14,+0300,2293579489,kurtarantrkoglu,Kurtaran Türkoğlu,,@DiyanetTV Amin,en,[],[],[],0,0,0,[],[],https://twitter.com/KurtaranTrkoglu/status/1424257376874545156,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424187045723971589,1417859345522561025,2021-08-08 04:53:46 Türkiye Standart Saati,2021-08-08,04:53:46,+0300,1419531036757831680,fatiherikli14,Fatih Erikli,,@DiyanetTV Siktir git,tr,[],[],[],0,0,0,[],[],https://twitter.com/FatihErikli14/status/1424187045723971589,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424120220092964876,1424079142241411074,2021-08-08 00:28:14 Türkiye Standart Saati,2021-08-08,00:28:14,+0300,4581157881,dincerhdincer1,hüseyin,,"@DiyanetTV Aylar önce twit atarak bu camiye yardim edelim, gerekiyorsa Diyanet bu konuda kampanya baslatsin demiştim.",tr,[],[],[],0,0,0,[],[],https://twitter.com/DincerHdincer1/status/1424120220092964876,False,,0,,,,,,,,"[{'screen_name': 'DiyanetTV', 'name': 'Diyanet TV', 'id': '1022121524'}]",,,,
1424097984049033227,1424097984049033227,2021-08-07 22:59:52 Türkiye Standart Saati,2021-08-07,22:59:52,+0300,4620710895,ramazanyuksel22,Ramazan YÜKSEL,,@DiyanetTV @diyanetbasin @ihsansenocak @aDilipak @DIBAliErbas,und,"[{'screen_name': 'diyanetbasin', 'name': 'diyanet', 'id': '414672171'}, {'screen_name': 'ihsansenocak', 'name': 'i̇hsan şenocak', 'id': '1102199180'}, {'screen_name': 'adilipak', 'name': 'abdurrahman dilipak', 'id': '282510651'}, {'screen_name': 'dibalierbas', 'name': 'prof. dr. ali erbaş', 'id': '909131904909287425'}]",[],[],0,0,0,[],[],https://twitter.com/ramazanyuksel22/status/1424097984049033227,False,https://twitter.com/ramazanyuksel22/status/1424097587079131139,0,,,,,,,,[],,,,
